Ricoh DCN,REGULATORY_APPROVAL_ID
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595218.TIF,Y0020_20_1479LTR_C WMR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595209.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595227.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595214.TIF,Y0020_20_17708LTR_C_04012020 UPR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595223.TIF,WMR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595258.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595267.TIF,QMR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595200.TIF,SLR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595253.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595213.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595257.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595275.TIF,UXR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595264.TIF,AZL
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595242.TIF,UAR
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595206.TIF,PRO
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595251.TIF,Y0020_20_14719LTR_C UXR
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653491.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653433.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653415.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653451.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653477.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653495.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653503.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653466.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653475.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653444.TIF,CAD_86961S_STATE APPROVED 09242021 NCICADDML91103S_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653507.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653435.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653488.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653438.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653429.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653483.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653478.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653469.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653476.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653458.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653490.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653418.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653481.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_2651_05092023_0001131222/C001354912.TIF,UPR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443409.TIF,WMR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443348.TIF,WMR NA2WCMEOB79520S_2022
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443384.TIF,JLR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443334.TIF,UPR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443338.TIF,WMR NA2WCMEOB79520S_2022
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443381.TIF,UMR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443385.TIF,JLR
07072023-2/CUR6470-01_2856_05162023_0001134684/C001443349.TIF,WMR
07072023-2/CUR6470-01_2947_05182023_0001136162/C001483296.TIF,WMR
07072023-2/CUR6470-01_2947_05182023_0001136162/C001483295.TIF,IMR
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372695.TIF,PDG
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372692.TIF,PDG
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372696.TIF,MSL
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372694.TIF,PDG
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372690.TIF,PDG
07072023-2/CUR6470-01_2689_05102023_0001132146/C001372689.TIF,WMR
07072023-2/CUR6470-01_2497_05032023_0001127577/C001285304.TIF,JMR
07072023-2/CUR6470-01_2497_05032023_0001127577/C001285290.TIF,UPR
07072023-2/CUR6470-01_2651_05092023_0001131215/C001354638.TIF,Y0020_WCM_106335M_C Internal Approved NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2651_05092023_0001131215/C001354647.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000NA3WCMINS18099M_WMLINA3WCMDRV0606335_0000
07072023-2/CUR6470-01_2651_05092023_0001131215/C001354586.TIF,Y0020_WCM_108136E_C INTERNAL APPROVED 08112022 NA3WCMLTR08136E_00005246_60014WCGA1
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653587.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653537.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653542.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653707.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653617.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653684.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653623.TIF,CAD_86961E_STATE APPROVED 09242021 NCICADDML86961E_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387486.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387491.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387482.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387488.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387480.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387493.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387484.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387487.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387483.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387492.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387489.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387481.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387490.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387485.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499787.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499792.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499790.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499788.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499766.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499803.TIF,PDG
07072023-2/CUR6470-01_2985_20230520_0001137267/C001499786.TIF,PDG
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377795.TIF,PRO
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377809.TIF,PDG
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377787.TIF,H5087_WCM_109312E_C INTERNAL APPROVED 08312022 CA3WCMEOB09312E_0000_S
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377811.TIF,PDG
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377792.TIF,UXR
07072023-3/CUR6470-01_0750_05112023_0001132626/C001397590.TIF,AZL
07072023-3/CUR6470-01_0665_05092023_0001131356/C001361779.TIF,H5087_WCM_109312E_C INTERNAL APPROVED 08312022 CA3WCMEOB09312E_0000_S
07072023-3/CUR6470-01_0672_05102023_0001131947/C001365705.TIF,KMR
07072023-3/CUR6470-01_0672_05102023_0001131947/C001365642.TIF,H5087_WCM_109312E_C INTERNAL APPROVED 08312022 CA3WCMEOB09312E_0000_S
07072023-3/CUR6470-01_0672_05102023_0001131947/C001365695.TIF,IMR
07072023-3/CUR6470-01_0672_05102023_0001131947/C001365643.TIF,H5087_WCM_109312E_C INTERNAL APPROVED 08312022 CA3WCMEOB09312E_0000_S
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377317.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377313.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377322.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377276.TIF,H5087_WCM_109312E_C INTERNAL APPROVED 08312022 CA3WCMEOB09312E_0000_S
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377311.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377320.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377319.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377315.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377324.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377310.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377318.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377323.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377314.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377321.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377312.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377325.TIF,PRO
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377316.TIF,PRO
07072023-3/CUR6470-01_0722_05112023_0001132709/C001385875.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV06335M_0000
07072023-3/CUR6470-01_2420_05022023_0001126870/C001233561.TIF,PDG
07072023-3/CUR6470-01_2420_05022023_0001126870/C001233578.TIF,PDG
07072023-3/CUR6470-01_2420_05022023_0001126870/C001233574.TIF,PDG
07072023-3/CUR6470-01_2420_05022023_0001126870/C001233566.TIF,PDG
07072023-4/CUR6470-01_069_04242023_0001122108/C001089535.TIF,Y0020_WCM_108136E_C INTERNAL APPROVED 08112022 PDG
07072023-4/CUR6470-01_069_04242023_0001122108/C001089531.TIF,PDG
07072023-4/CUR6470-01_069_04242023_0001122108/C001089557.TIF,D
07072023-4/CUR6470-01_069_04242023_0001122108/C001089530.TIF,PDG
07072023-4/CUR6470-01_277_04282023_0001125227/C001182316.TIF,PDG
07072023-4/CUR6470-01_264_04282023_0001125180/C001174829.TIF,JMR
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295655.TIF,D
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295635.TIF,MAR
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295631.TIF,ZMR
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295696.TIF,D
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295632.TIF,MIR
07072023-4/CUR6470-01_003_04212023_0001121191/C001056638.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYY NA3WCMDRV6335M_0000
07072023-4/CUR6470-01_003_04212023_0001121191/C001056637.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYYYY NA3WCMDRV06335M_0000
07072023-4/CUR6470-01_217_05012023_0001126223/C001153773.TIF,Y0020_21_RXCOM00004_C_082320215246_9004MYWCA1SP
07072023-4/CUR6470-01_315_05012023_0004125683/C001202747.TIF,Y0020_WCM_106335M_C Internal Approved MMDDYYYY NA3WCMDRV06335M_0000
07072023-4/CUR6470-01_019_04222023_0001121283/C001066721.TIF,PDG
07072023-4/CUR6470-01_0618_05082023_0001130656/C001340454.TIF,WMR
07072023-4/CUR6470-01_322_05012023_0001126087/C001205481.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205463.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205467.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205539.TIF,PRO
07072023-4/CUR6470-01_322_05012023_0001126087/C001205531.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205513.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205522.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205528.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205511.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205502.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205487.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205478.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205473.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205518.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205491.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205536.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205464.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205510.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205514.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205493.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205466.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205529.TIF,MIR
07072023-4/CUR6470-01_322_05012023_0001126087/C001205512.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205530.TIF,MIR
07072023-4/CUR6470-01_322_05012023_0001126087/C001205497.TIF,UPR
07072023-4/CUR6470-01_322_05012023_0001126087/C001205488.TIF,UPR
07072023-4/CUR6470-01_322_05012023_0001126087/C001205507.TIF,NCD
07072023-4/CUR6470-01_322_05012023_0001126087/C001205471.TIF,PDG
07072023-4/CUR6470-01_322_05012023_0001126087/C001205453.TIF,PDG
07072023-4/CUR6470-01_039_04242023_0001121551/C001074678.TIF,PDG
07072023-4/CUR6470-01_039_04242023_0001121551/C001074676.TIF,PDG
07072023-4/CUR6470-01_039_04242023_0001121551/C001074689.TIF,PDG
07072023-4/CUR6470-01_039_04242023_0001121551/C001074675.TIF,UXR
07072023-4/CUR6470-01_039_04242023_0001121551/C001074680.TIF,PDG
07072023-4/CUR6470-01_0640_05102023_0001132153/C001349449.TIF,D
07072023-4/CUR6470-01_238_04272023_0001124292/C001163232.TIF,PRO
07072023-4/CUR6470-01_039_04242023_0001121546/C001074513.TIF,WMR
07072023-4/CUR6470-01_039_04242023_0001121546/C001074511.TIF,TLR
07072023-4/CUR6470-01_039_04242023_0001121546/C001074510.TIF,SOR
07072023-4/CUR6470-01_067_04242023_0001122118/C001088705.TIF,Y0020_21_RXCOM00004_C_08232021 5246_9004MYWCA1
07072023-4/CUR6470-01_311_04292023_0001125317/C001200967.TIF,UXR
07072023-4/CUR6470-01_311_04292023_0001125317/C001200956.TIF,PDG
07072023-4/CUR6470-01_311_04292023_0001125317/C001200965.TIF,WRM
07072023-4/CUR6470-01_311_04292023_0001125317/C001201047.TIF,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021NA2WCMEOB79520E_2022
07072023-4/CUR6470-01_311_04292023_0001125317/C001200978.TIF,Y0020_WCM_106335M_C INTERNAL APPROVED MMDDYYY NA3WCMDRV06335M_0000
07072023-4/CUR6470-01_311_04292023_0001125317/C001200951.TIF,PDG
07072023-4/CUR6470-01_317_05012023_0001125667/C001203296.TIF,Y0020_WCM_100186E_C Internal Approved 07252022NA3WCMEOB00186E_0000
07072023-4/CUR6470-01_018_04222023_0001121288/C001065661.TIF,WMR
07072023-4/CUR6470-01_018_04222023_0001121288/C001065724.TIF,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB001861
07072023-4/CUR6470-01_018_04222023_0001121288/C001065698.TIF,UXR
07072023-4/CUR6470-01_018_04222023_0001121288/C001065697.TIF,WMR
07072023-4/CUR6470-01_018_04222023_0001121288/C001065705.TIF,Y0020_WCM_108136E_C INTERNAL APPROVED 08112022 5246_60014WCGA1
07072023-4/CUR6470-01_032_04242023_0001121571/C001071912.TIF,PDG
07072023-4/CUR6470-01_032_04242023_0001121571/C001071916.TIF,PDG
07072023-4/CUR6470-01_032_04242023_0001121571/C001071918.TIF,ZMR
07072023-4/CUR6470-01_032_04242023_0001121571/C001071910.TIF,MER
07072023-4/CUR6470-01_032_04242023_0001121571/C001071917.TIF,ILL
07072023-4/CUR6470-01_032_04242023_0001121571/C001071915.TIF,PDG
07072023-4/CUR6470-01_032_04242023_0001121571/C001071919.TIF,PDG
07072023-4/CUR6470-01_032_04242023_0001121571/C001071911.TIF,PDG
07072023-4/CUR6470-01_0465_05032023_0001127597/C001257051.TIF,PRO
07072023-4/CUR6470-01_0465_05032023_0001127597/C001257052.TIF,PRO
07072023-4/CUR6470-01_0465_05032023_0001127597/C001257050.TIF,PRO
07072023-4/CUR6470-01_229_05012023_0001125594/C001158681.TIF,Y0020_WCM_108136E_C INTERNAL APPROVED 08112022NA3WCMLTR08136E_0000
07072023-4/CUR6470-01_229_05012023_0001125594/C001158623.TIF,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022NA3WCMEOB00186E_0000
